tconst	isAdult	startYear	genres	runtimeMinutes	averageRating	directors	writers
tt7879442	0	2019	Crime,Sci-Fi,Thriller	99	5.6	nm4895233	nm4895233,nm4918753
tt7880466	0	2018	Action,Adventure,Animation	115	6.2	nm5117369	nm1108327,nm3464902
tt7881524	0	2019	Action,Comedy	107	4.4	nm1819881	nm1937760
tt7881542	0	2018	Comedy	136	4.5	nm2414127	nm2414127
tt7881550	0	2018	Drama	109	7.7	nm3155648	nm2974975,nm3155648
tt7881558	0	2018	Horror,Sci-Fi,Thriller	106	6.1	nm5366274	nm5366274
tt7882104	0	2018	Comedy	103	6.0	nm0764367	nm0193153,nm1148346
tt7882250	0	2019	Comedy	90	5.9	nm5627015	nm3296910,nm5627015,nm0815761
tt7883774	0	2018	Comedy	97	6.2	nm0343185	nm0728731
tt7884228	0	2019	Biography	169	5.8	nm3758453	nm3758453,nm7339980
tt7884368	0	2024	Comedy,Horror	85	5.3	nm1141362	nm4256822,nm4227036,nm3405845
tt7885428	0	2021	Comedy,Horror	89	5.4	nm4713793	nm4713793
tt7885874	0	2018	Drama,Family	110	7.7	nm6457871	nm1231429,nm6457871,nm2804902
tt7886442	0	2018	Action,Crime,Drama	87	4.5	nm3163561	nm3163561
tt7886614	0	2018	Adventure,Animation,Comedy	87	4.8	nm7403142	nm7403142,nm10285596
tt7886848	0	2020	Action,Drama	133	1.2	nm0080315	nm10023062,nm0080315,nm10114557
tt7886936	0	2020	Comedy,Drama,Romance	92	7.0	nm3263357	nm3263357
tt7888964	0	2021	Action,Crime,Drama	92	7.4	nm5820154	nm4401003
tt7890408	0	2018	Comedy,Horror	81	5.7	nm3845823	nm3845823
tt7890550	0	2019	Drama	97	6.0	nm0572870	nm0572870,nm1337562,nm1285700
tt7891470	0	2018	Comedy,Drama,Sport	103	6.6	nm6027140	nm0130520
tt7892050	0	2018	Action,Drama,Thriller	146	7.2	nm0711745	nm1249710,nm0711745
tt7892066	0	2024	Action,Adventure,Sci-Fi	155	6.0	nm7415469	nm7415469
tt7894510	0	2019	Drama,Thriller	97	5.5	nm0001579	nm6032352
tt7895904	0	2018	Drama,Horror,Thriller	92	4.2	nm1867458	nm4782064,nm1867458
tt7897102	0	2018	Drama	113	6.2	nm2153450	nm0067619
tt7897306	0	2018	Action,Drama,History	93	6.5	nm3152881	nm3152881
tt7897330	0	2021	Crime,Drama,Mystery	114	3.8	nm4098523	nm4098523
tt7897348	0	2018	Drama,Romance,Thriller	107	5.6	nm7922386	nm7922389,nm7922386
tt7897432	0	2018	Action,Drama,Thriller	99	5.4	nm5394260	nm5394260
tt7897478	0	2018	Action,Drama,Thriller	113	5.4	nm0368690	nm0368690
tt7900528	0	2018	Horror	114	3.5	nm3806890	nm3806890
tt7901408	0	2018	Comedy,Drama	97	4.8	nm3213784	nm9693465
tt7901610	0	2018	Drama,Sport	88	6.1	nm6561914	nm6561914
tt7901798	0	2018	Crime,Drama,Thriller	103	7.6	nm1982933	nm1982933
tt7902124	0	2019	Drama	108	6.5	nm1001232	nm1001232
tt7903530	0	2019	Action,Crime,Drama	92	5.2	nm1942069	nm1942069,nm2559956
tt7905466	0	2018	Documentary,History,War	99	8.2	nm0001392	\N
tt7909444	0	2018	Drama	96	7.2	nm4069703	nm8100358,nm4069703
tt7910444	0	2018	Horror,Mystery,Thriller	106	5.9	nm4914661	nm5689944,nm8353906,nm5237286
tt7912470	0	2018	Drama,Thriller	88	7.6	nm7186336	nm7186335
tt7913172	0	2018	Drama	66	6.7	nm0393254	nm0393254
tt7913934	0	2018	Comedy,Romance	89	6.2	nm0994379	nm2605642,nm9576597
tt7914416	0	2017	Comedy,Drama,Horror	96	7.6	nm4940051	nm4940051,nm10441429
tt7915554	0	2018	Drama,Romance,War	96	6.5	nm1818216	nm1818216
tt7917178	0	2020	Horror,Mystery,Thriller	88	5.9	nm3374835	nm3374835
tt7919680	0	2018	Adventure,Comedy,Drama	114	7.6	nm2410557	nm2349060,nm2410557,nm1872089,nm4990507
tt7919810	0	2019	Comedy	120	5.4	nm0177637	nm0177637,nm0911674
tt7920024	0	2019	Drama	83	4.6	nm7076013	nm7755002,nm9580135,nm4206586,nm7076013
tt7921248	0	2019	Comedy,Crime,Drama	97	6.3	nm1717949	nm1717949
tt7923220	0	2020	Drama,Mystery,Thriller	111	5.6	nm2389363	nm5755883
tt7925066	0	2018	Drama	117	6.6	nm3665687,nm2606829	nm3665687,nm2606829
tt7935646	0	2017	Comedy	88	5.0	nm7628630	nm6961374
tt7935784	0	2017	Comedy,Crime,Documentary	78	7.0	nm6656719	nm6656719,nm5770552,nm6375198
tt7937168	0	2019	Drama,History	147	7.2	nm1534594,nm1531686,nm1305002	nm1084937,nm1305002
tt7937254	0	2021	Crime,Drama,Thriller	112	6.0	nm1183164	nm1183164,nm6365846
tt7937440	0	2019	Action,Crime,Mystery	94	5.6	nm0001317	nm0504325,nm5972019,nm7866596
tt7938054	0	2019	Drama	95	6.6	nm4025732	nm4025732
tt7938092	0	2018	Comedy,Drama,Romance	110	7.0	nm9590075	nm9590075
tt7938128	0	2018	Comedy,Crime,Drama	97	6.2	nm4227690	nm3173957
tt7938336	0	2018	Action,Crime	129	7.9	nm4148549,nm14161437	nm8174348,nm4148549,nm11681785
tt7939428	0	2020	Romance	74	4.7	nm0630633	nm0630633
tt7939766	0	2020	Drama,Thriller	134	6.5	nm0442109	nm0442109,nm2914363
tt7941892	0	2018	Action,Animation,Fantasy	120	8.3	nm2967345	nm4697729,nm1639992
tt7942736	0	2019	Thriller	113	4.5	nm0726954	nm2100188,nm2486227
tt7942742	0	2018	Drama,Music	136	6.0	nm3504405	nm3504405
tt7942746	0	2019	Comedy,Drama,Fantasy	87	4.7	nm1671066	nm1671066
tt7942936	0	2019	Comedy	87	5.1	nm0501548	nm0501548,nm3457034
tt7945236	0	2019	Drama	96	6.4	nm1240716	nm7621092,nm1240716,nm11896189,nm3662298
tt7945440	0	2018	Crime,Drama,Mystery	97	5.8	nm0127894	nm0127894,nm0782297,nm1664028
tt7945450	0	2020	Documentary	100	6.6	nm0742941	nm0742941
tt7946216	0	2019	Drama,Horror,Thriller	114	5.5	nm0275244	nm0275244,nm0791217
tt7946422	0	2018	Adventure,Drama,Sci-Fi	100	6.3	nm4938950,nm4777635	nm4938950,nm4777635
tt7946836	0	2018	Action,Fantasy,Sci-Fi	132	6.4	nm5181204	nm2472678,nm5181204
tt7947470	0	2018	Comedy,Drama	101	6.2	nm0824785	nm9595915,nm0824785
tt7947604	0	2022	Drama,Romance,Sport	134	6.7	nm4776740	nm4776740,nm9643171
tt7947624	0	2019	Comedy,Horror	75	5.0	nm9581263	nm9581263,nm9581266
tt7950334	0	2018	Drama	106	5.5	nm3687830	nm3687830,nm1037451,nm3687877
tt7952000	0	2018	Crime,Drama,Thriller	108	6.0	nm1886112	nm5663638,nm1886112
tt7952920	0	2018	Comedy,Fantasy,Horror	91	6.0	nm1811127	nm1811127
tt7953814	0	2018	Action,Comedy,Crime	126	8.1	nm3778704	nm3778704
tt7957314	0	2019	Comedy,Drama	95	6.0	nm1733017	nm1733017
tt7957694	0	2019	Comedy,Romance	109	5.6	nm0082841	nm0082839,nm0082841
tt7958736	0	2019	Horror,Mystery,Thriller	99	5.6	nm0853238	nm3398282
tt7959026	0	2018	Crime,Drama,Thriller	116	7.0	nm0000142	nm1010405,nm10095627
tt7959138	0	2024	Animation,Comedy,Family	88	5.9	nm1074134	nm0105169,nm0162467,nm9804237,nm3878548,nm1074134,nm4139167,nm0920990
tt7959216	0	2018	Drama,Thriller	93	7.2	nm0691547	nm0707392,nm1113380,nm0691547
tt7959500	0	2018	Horror	80	3.7	nm3812687	nm3812687
tt7961060	0	2018	Action,Adventure,Animation	100	7.7	nm0619110	nm0868066
tt7962932	0	2018	Horror	83	5.6	nm2029106	nm2029106,nm3884562
tt7963218	0	2018	Action,Adventure,Sci-Fi	86	1.9	nm1714788	nm0576015
tt7967412	0	2019	Crime,Drama,Thriller	107	6.6	nm0687042	nm3296976,nm0346277
tt7967580	0	2017	Comedy,Fantasy	102	6.1	nm4287208	nm4928382,nm4287208,nm9590075
tt7968456	0	2019	History,War	185	6.2	nm5455707	nm7764628,nm9608241,nm0080252
tt7969836	0	2019	Biography,Comedy,Drama	90	6.9	nm0710277	nm0710277
tt7970348	0	2020	Comedy,Drama	101	4.7	nm0044803	nm1095060
tt7972012	0	2021	Action,Comedy	117	5.8	nm1267707	nm0355213,nm1267707,nm0115504
tt7972178	0	2018	Thriller	100	5.9	nm1840195	nm1024254,nm3125226,nm1729117
tt7973916	0	2018	Adventure,Drama	96	3.4	nm2932615	nm3050045,nm2932615
tt7974772	0	2018	Documentary,War	83	3.5	nm7253772	\N
tt7975192	0	2021	Mystery,Thriller	83	4.2	nm0601376	nm0601376
tt7975244	0	2019	Action,Adventure,Comedy	123	6.6	nm0440458	nm0440458,nm0684374,nm0003298,nm0885575
tt7976208	0	2019	Drama,Horror,Thriller	94	2.9	nm0268107	nm0268107
tt7978672	0	2020	Adventure,Horror,Thriller	98	4.6	nm0871188	nm0725984,nm1379081
tt7978758	0	2022	Adventure,Animation,Drama	97	7.2	nm0000500	nm0000500
tt7979142	0	2020	Crime,Drama,Mystery	90	5.6	nm0188165	nm0188165
tt7979580	0	2021	Adventure,Animation,Comedy	114	7.6	nm5106831,nm6676487	nm5106831,nm6676487,nm1667980,nm3229215
tt7980006	0	2018	Documentary	104	6.3	nm1266372	nm1266372
tt7981260	0	2018	Drama,Thriller	105	3.7	nm3462170	nm3462170
tt7981492	0	2018	Horror,Thriller	113	4.2	nm3151107	nm2544631,nm3151107,nm5322975
tt7983794	0	2018	Crime,Documentary	92	7.7	nm1183164	\N
tt7983844	0	2018	Documentary	87	6.3	nm3052903	\N
tt7983894	0	2020	Drama,History,Romance	117	6.5	nm0497274	nm0497274
tt7984734	0	2019	Drama,Fantasy,Horror	109	7.4	nm3211470	nm3211470,nm3220455
tt7984766	0	2019	Biography,Drama,History	140	7.3	nm2391575	nm2391575,nm0249291
tt7985648	0	2019	Action,Drama,Fantasy	156	6.3	nm0766112	nm9617288,nm3875183
tt7985692	0	2019	Drama	112	6.3	nm0294505	nm0294505,nm0081540,nm0421314
tt7985704	0	2023	Action,Comedy,Thriller	114	6.3	nm0005363	nm0005363,nm6842463,nm3044095
tt7986222	0	2018	Comedy,Crime,Drama	140	7.3	nm12135964	nm12135964
tt7986276	0	2021	Action,Comedy	89	3.8	nm0506699,nm0760512	nm9612006
tt7986672	0	2018	Horror,Mystery,Thriller	110	6.2	nm0707963	nm1898009,nm0707963,nm4120393
tt7991508	0	2023	Crime,Drama,Thriller	126	6.1	nm0001338	nm0001338
tt7991608	0	2021	Action,Comedy,Thriller	118	6.3	nm1098493	nm1098493
tt7997042	0	2018	Drama,Horror,Mystery	135	6.2	nm0620363	nm3539476,nm3203454,nm0620363,nm9624378
tt7997932	0	2018	Comedy,Romance	133	7.2	nm7233287	nm7233287
tt7997966	0	2019	Comedy,Family	101	6.6	nm3685937	nm0094565,nm9427935,nm5584269
tt7998242	0	2019	Action,Adventure,Comedy	186	7.6	nm9624407,nm6142898	nm16070047,nm9220392,nm9363337,nm12605506,nm13043081,nm5361525,nm9624407,nm5756214,nm8048359
tt7998848	0	2019	Comedy,Romance	108	7.2	nm4996483	nm0991511,nm4996483
tt8000718	0	2019	Action,Drama,Mystery	116	5.8	nm2113089	nm10883621,nm2113089
tt8000908	0	2019	Biography,Drama,History	124	5.4	nm3413681	nm1925055,nm0005171
tt8001346	0	2018	Adventure,Animation,Comedy	87	6.7	nm1594248,nm3088151	nm0331453,nm0879853,nm1594248,nm3088151,nm2459688,nm5938311
tt8002382	0	2023	Crime,Drama,Mystery	109	5.9	nm1139726	nm4212383,nm1872664,nm9626614
tt8004570	0	2020	Drama,Mystery,Thriller	122	5.6	nm9512966	nm9512966
tt8004664	0	2020	Drama,Horror,Mystery	96	5.8	nm0153774	nm0153774
tt8005118	0	2023	Comedy	100	4.4	nm9118043	nm8440165,nm8420549
tt8005366	0	2018	Comedy,Drama,Romance	76	5.7	nm3538768	nm7352558,nm3538768,nm8594112
tt8006374	0	2020	Adventure,Fantasy,Horror	97	4.7	nm5276483,nm1450100	nm9724101,nm2477199,nm5276483
tt8006426	0	2018	Horror,Thriller	80	5.1	nm4914525	nm9629242
tt8006926	0	2018	Documentary,Sport	102	8.1	nm3276533	nm9629546,nm3276533,nm2475646
tt8008948	0	2025	Action,Crime,Drama	144	6.3	nm0345615	nm0345615,nm0771228
tt8009314	0	2019	Comedy,Crime,Thriller	88	5.7	nm6120217	nm6120217
tt8009354	0	2019	Action,Drama,History	110	5.9	nm5402075	nm4451650
tt8009428	0	2022	Comedy,Drama,Sport	117	7.3	nm1476102	nm3537559,nm3391497
tt8009744	0	2020	Biography,Drama,History	118	6.8	nm2528690	nm1440919
tt8009906	0	2019	Drama,Fantasy,Horror	94	6.0	nm2419910	nm2419910,nm1930975
tt8009938	0	2019	Fantasy,Horror	93	5.4	nm1125745	nm1125745,nm2072667
tt8010064	0	2022	Horror,Mystery,Thriller	108	4.0	nm1454995	nm9235662
tt8011276	0	2018	Drama,Romance	140	7.7	nm9631744	nm1665004,nm9631744
tt8011328	0	2018	Action,Drama	158	4.3	nm5974331	nm5974331
tt8015080	0	2018	Action,Animation,Sci-Fi	101	5.8	nm2670218,nm2032664	nm3256781,nm0613444,nm7454912,nm0393094,nm0613609
tt8015444	0	2020	Fantasy,Mystery,Sci-Fi	70	6.7	nm0433580	nm9633799,nm0433580,nm10986200
tt8016662	0	2019	Crime,Drama,Horror	107	6.3	nm1335378	nm1847868
tt8018008	0	2018	Comedy	92	3.5	nm4672801	nm8957087,nm4672801
tt8019486	0	2019	Biography,Documentary,History	98	6.9	nm0259847	nm0259847
tt8019518	0	2023	Action,Thriller	92	5.5	nm0345294,nm0345307	nm0345307,nm0345294,nm0072032,nm4461903
tt8019694	0	2019	Drama,Romance	100	5.4	nm0755158	nm0755158,nm0951592
tt8020896	0	2018	Crime,Drama	230	7.8	nm9636804	nm9636804
tt8023734	0	2018	Action,Drama	149	6.8	nm4242010	nm4242010
tt8024712	0	2018	Comedy,Music,Romance	99	7.3	nm3160391,nm8662914	nm7919191,nm9103082,nm8662914
tt8025310	0	2018	Horror,Mystery	107	4.9	nm7467810	nm7467810
tt8026554	0	2018	Drama	71	7.1	nm2910292	nm9642149,nm2910292
tt8027322	0	2018	Drama	81	6.4	nm0195264	nm0195264
tt8028150	0	2019	Biography,Drama,History	88	7.4	nm1095554	nm0028968,nm1095554,nm10814700,nm2030041,nm0657723,nm1156094
tt8028600	0	2019	Horror	87	3.2	nm2259745	nm2259745
tt8028842	0	2020	Action,Animation,Comedy	99	5.5	nm0412247,nm9640880	nm1922973,nm2757024,nm9640880
tt8032034	0	2023	Action,Drama,Thriller	102	4.3	nm6503857	nm6503857
tt8032912	0	2018	Action,Romance,War	130	7.5	nm6911445	nm9642980
tt8033428	0	2018	Drama	149	7.4	nm3797575	nm3491132,nm3797575
tt8033592	0	2018	Drama,Romance	120	7.4	nm0515002	nm0025551,nm1562906,nm0515002,nm8853432,nm8353741
tt8033702	0	2018	Comedy,Horror,Thriller	160	6.4	nm9643251	nm1862815
tt8041270	0	2022	Action,Adventure,Sci-Fi	147	5.6	nm1119880	nm3045440,nm1119880,nm2081046,nm0000341
tt8041276	0	2019	Comedy,Drama	89	7.2	nm1411972	nm0243233,nm1411972
tt8041922	0	2018	Comedy,Horror	71	3.3	nm3318206,nm5514001,nm5267939	nm5514001,nm1645998,nm3318206
tt8042116	0	2019	Drama	109	7.0	nm3826010	nm3826010
tt8042132	0	2019	Action,Crime,Mystery	126	6.7	nm9647722	\N
tt8042248	0	2019	Comedy,Horror	164	4.2	nm0706485	nm0706485
tt8042292	0	2020	Comedy,Drama,Romance	160	7.6	nm9647748	nm9647748
tt8043092	0	2018	Drama,Romance	137	7.5	nm1990335	nm1990335
tt8043306	0	2018	Action,Comedy,Crime	155	7.0	nm6773153	nm6773153,nm3773554,nm6511211
tt8043434	0	2020	Drama,Sci-Fi,Thriller	92	5.4	nm4354713	nm4354713
tt8043456	0	2018	Thriller	105	7.8	nm5796513	nm9648354,nm5852404,nm5796513
tt8045670	0	2018	Comedy	100	5.3	nm1699659	nm1854833
tt8045906	0	2020	Drama,Romance	110	7.2	nm0294457	nm4550950,nm9649443
tt8046498	0	2020	Drama,Thriller	83	5.9	nm1709225	nm1709225
tt8047208	0	2018	Comedy,Horror,Thriller	137	6.8	nm6916508	nm10110014,nm6916508
tt8051738	0	2018	Action,Adventure,Comedy	160	6.9	nm4354459	nm1836811,nm7282625
tt8051894	0	2023	Biography,Drama,Sport	126	6.7	nm0147985	nm0686233,nm0809899,nm5716060,nm0958105,nm3331435,nm3222046
tt8053258	0	2018	Comedy,Drama,Thriller	73	5.6	nm1729447	nm5652585
tt8054066	0	2019	Comedy,Drama,Romance	112	5.3	nm0284774	nm3124777,nm0094726,nm0284774,nm0342278,nm0342303
tt8054150	0	2018	Comedy	99	6.4	nm3332400	nm2948393,nm3136748,nm3286715
tt8054608	0	2019	Drama	100	6.8	nm0835294	nm0835294,nm1636814
tt8055888	0	2018	Action,Comedy,Drama	134	7.3	nm3035236	nm3035236
tt8058874	0	2019	Drama,Horror,Music	91	5.2	nm1836315	nm1151425
tt8058904	0	2018	Comedy,Drama	103	6.4	nm0323886	nm0755389,nm0323886,nm6468346
tt8059654	0	2018	Comedy,Fantasy	103	3.3	nm6356309	nm6356309,nm9470560,nm0791217,nm3644778
tt8059926	0	2023	Animation,Comedy,Romance	99	8.1	nm9656588	nm9447651,nm9626563,nm9656589
tt8060328	0	2020	Action,Sci-Fi	134	5.6	nm0094080	nm2672655,nm2454599
tt8060408	0	2018	Comedy,Drama,Romance	124	6.7	nm1587401	nm3651125,nm9656852,nm1587401,nm1587451
tt8060624	0	2018	Comedy,Romance	112	4.2	nm2212399	nm12612894,nm7630090
tt8060774	0	2019	Action,Drama,History	98	6.4	nm3797522	nm9827384,nm3797522,nm5747900
tt8061070	0	2018	Comedy	99	5.2	nm4909815	nm4679138,nm7165367,nm4909521,nm3708517,nm3097515,nm7720901
tt8063826	0	2018	Horror,Mystery,Thriller	97	3.1	nm4500258	nm4500258
tt8064418	0	2020	Sci-Fi	109	3.0	nm1889584	nm1889584
tt8065796	0	2018	Drama,Romance	100	7.4	nm3445219	nm6579202,nm3445219
tt8066574	0	2018	Drama,Family	140	6.1	nm11071153	nm11071153
tt8066940	0	2024	Action,Drama,Thriller		3.9	nm0788171	nm10171496,nm3328122,nm11805162,nm9731217,nm0788171,nm9198373
tt8068936	0	2018	Biography,Documentary	90	7.6	nm2366871	nm2366871,nm6745182
tt8071308	0	2018	Crime,Drama,Mystery	125	6.6	nm0521601	nm0576606,nm10376598,nm2192743
tt8072400	0	2018	Comedy,Romance	140	7.1	nm6650012	nm7484831,nm6650012,nm2581448
tt8074128	0	2020	Horror,Mystery,Thriller	152	4.4	nm4436444	nm4436444,nm6286947
tt8074340	0	2019	Drama,Thriller	121	6.1	nm3299248	nm3299248
tt8074486	0	2018	Comedy,Horror,Mystery	85	3.3	nm2552646	nm3717748
tt8075016	0	2019	Action,Crime,Drama	99	4.8	nm1027685	nm1027685,nm1886083,nm1680345,nm7091123,nm1319884
tt8075192	0	2018	Crime,Drama,Thriller	121	7.9	nm0466153	nm0466153
tt8075202	0	2018	Comedy,Drama,Romance	75	6.2	nm0308039	nm0140643,nm0308039,nm0786905
tt8075260	0	2019	Comedy,Romance	92	6.2	nm3066492	nm3066492
tt8076110	0	2019	Comedy	98	5.8	nm1785320	nm1785320,nm2059904
tt8076222	0	2018	Documentary	92	8.4	nm5976731	nm5976731,nm8996408
tt8076344	0	2018	Adventure,Animation,Family	117	7.1	nm5995018	nm8647244,nm2147104,nm10981422,nm5969735
tt8079248	0	2019	Comedy,Fantasy,Music	116	6.8	nm0000965	nm0193485,nm0058539
tt8080196	0	2019	Comedy,Drama,Family	101	6.0	nm0434806	nm3035083,nm1503330,nm0434806
tt8080204	0	2023	Action,Drama,Mystery	93	5.5	nm0001675	nm0001675,nm1440919
tt8080302	0	2019	Documentary,Family	76	7.1	nm0288144,nm2613148,nm1768412	nm1470516
tt8080556	0	2018	Documentary	95	7.4	nm1637865	nm2010047
tt8081062	0	2018	Documentary	90	1.8	nm2863763	\N
tt8081566	0	2019	Comedy,Drama	135	7.1	nm7834624	nm7834624
tt8083606	0	2019	Comedy,Crime	87	6.3	nm1879912	nm5747900,nm1879912
tt8085790	0	2019	Comedy,Fantasy,Romance	109	5.5	nm1202276	nm2002824,nm1202276
tt8088944	0	2017	Crime,Drama,Mystery	110	6.6	nm2341549	nm2341549,nm2943589,nm13917306
tt8090564	0	2019	Drama,History,Romance	85	6.0	nm0393234	nm0393234
tt8090580	0	2019	Drama	109	7.1	nm4005848	nm4005848
tt8091892	0	2019	Action,Adventure,Animation	117	8.0	nm2951802	nm2195555,nm5925700
tt8092118	0	2020	Adventure,Animation,Drama	120	7.9	nm2951802	nm2195555,nm5925700
tt8092252	0	2018	Drama,Fantasy,Romance	132	7.7	nm9671684	nm1958444,nm9671684,nm3799824
tt8092888	0	2018	Crime,Documentary	80	7.1	nm3626116	nm12454612
tt8093700	0	2022	Action,Drama,History	135	6.9	nm0697656	nm0828342,nm0004742
tt8093952	0	2018	Drama,Romance	158	6.4	nm2380725	nm2380725,nm8325456
tt8094252	0	2019	Action,Drama,Thriller	148	5.7	nm1421754	nm1421754
tt8095860	0	2018	Crime,Drama	137	7.2	nm0654830	nm0654830
tt8096832	0	2019	Adventure,Comedy,Family	111	6.2	nm0063769	nm1216004,nm2876788,nm0338950,nm0672093,nm0727370,nm0942723,nm0196119
tt8096846	0	2023	Animation,Drama,Romance	110	6.7	nm1840964,nm3275697	nm1840964,nm3275697
tt8097030	0	2022	Adventure,Animation,Comedy	100	6.9	nm7626019	nm7626019,nm3264196,nm4927551
tt8097306	0	2018	Comedy,Drama,Romance	110	5.0	nm1347153	nm1347153
tt8098480	0	2019	Crime,Drama,Thriller	98	3.0	nm5335962	nm5335962
tt8098546	0	2018	Adventure,Animation,Comedy	108	6.6	nm2217976	nm1646563,nm2929057,nm0297742,nm0829044,nm2217976
tt8098548	0	2018	Comedy	95	5.7	nm5959317	nm0429734,nm1232670,nm1162222,nm2492837,nm1930518,nm5959317
tt8099236	0	2018	Documentary	96	8.0	nm1147094,nm2757258	nm0010237,nm1147094,nm2757258,nm0731324
tt8102806	0	2020	Horror,Mystery,Thriller	105	5.5	nm6422804	nm6422804,nm9037662
tt8103160	0	2019	Comedy,Drama,Sport	97	5.5	nm0637259	nm2145370,nm7554519,nm2029171,nm0637259
tt8105234	0	2023	Biography,Drama,History	99	6.7	nm0519456	nm0171474,nm2762294,nm12658873,nm14827848
tt8106160	0	2018	Documentary	98	6.1	nm2632504	nm2632504
tt8106534	0	2019	Action,Thriller	128	6.1	nm0000881	nm1116660,nm1014201
tt8106568	0	2018	Documentary	103	8.1	nm1905310,nm3104562	nm1905310,nm3104562
tt8106570	0	2018	Documentary	100	6.3	nm0115269	nm0115269,nm0786785
tt8106576	0	2018	Documentary	99	7.6	nm0225269	nm0225269,nm0463039
tt8106596	0	2018	Documentary	83	6.4	nm2997633	\N
tt8107464	0	2018	Action	153	4.1	nm1626425	nm9680790,nm1626425,nm5253704
tt8108034	0	2018	Drama	145	6.2	nm3201973	nm9681003
tt8108164	0	2019	Crime,Drama	120	5.6	nm9664944	nm9664944,nm7430071,nm0937289,nm1386575,nm7923441
tt8108186	0	2021	Action,Drama,Romance	140	5.5	nm9681248	nm9681248,nm1679372
tt8108196	0	2019	Comedy,Drama,Mystery	121	5.9	nm1668634	nm2837117
tt8108198	0	2018	Crime,Mystery,Thriller	139	8.2	nm1437189	nm4914249,nm10091335,nm1437189,nm9634132,nm1381758,nm1930518
tt8108200	0	2019	Action,Crime,Drama	143	7.9	nm1322477	nm2907705,nm1322477
tt8108202	0	2018	Comedy,Horror	128	7.5	nm3603873	nm1356032,nm1354763,nm5046012,nm2767023
tt8108206	0	2019	Biography,Drama	146	7.5	nm1571874	nm8858219,nm7251506,nm6054966
tt8108208	0	2019	Comedy,Crime,Drama	121	6.1	nm2265536	nm2265536,nm8006178
tt8108230	0	2018	Action,Adventure,Animation	100	6.3	nm4114096	nm0846969,nm2428690,nm4114096,nm6590161
tt8108268	0	2019	Drama,Mystery,Thriller	134	8.1	nm1892252	nm1892252
tt8108274	0	2020	Action,Biography,Drama	135	7.5	nm3819854	nm1165501,nm3819854,nm13071747
tt8109470	0	2020	Horror,Thriller	89	4.1	nm3067348	nm3067348,nm3688509
tt8110004	0	2020	Drama	86	5.8	nm4918687	nm4918687
tt8110232	0	2021	Crime,Drama	120	6.3	nm0851930	nm0153740,nm0465199
tt8110246	0	2021	Action,Comedy,Thriller	104	5.0	nm2024927	nm2024927,nm2450024
tt8110330	0	2020	Comedy,Drama,Romance	101	8.3	nm2535507	nm4264671,nm7929999,nm2354099,nm2352210,nm1981261
tt8110640	0	2019	Action,Crime,Mystery	115	6.2	nm0585344	nm2309496,nm2205460
tt8110652	0	2022	Comedy,Horror,Mystery	94	6.2	nm0717603	nm11972817,nm9682332
tt8114980	0	2021	Action,Comedy,Horror	88	5.5	nm0507425	nm1474634
tt8115282	0	2018	Comedy,Romance	119	5.6	nm1547821	nm1547821,nm5655235,nm2706266,nm2807189,nm7917983
tt8115320	0	2019	Comedy,Romance	101	5.4	nm1547821,nm5655235	nm1547821,nm5655235,nm2706266,nm2807189,nm7917983
tt8115900	0	2022	Adventure,Animation,Comedy	100	6.8	nm2010048	nm0085109,nm1000113
tt8116428	0	2018	Action,Adventure,Drama	142	7.1	nm1420683	nm9145536,nm1420683
tt8116574	0	2018	Documentary	97	6.6	nm3771479	nm10841740,nm3771479
tt8116640	0	2020	Family,Sport	102	5.9	nm1802388	nm0941489
tt8119680	0	2018	Thriller	110	6.7	nm7916579	nm7916579,nm0477041
tt8119752	0	2018	Horror,Mystery	95	6.5	nm2891286	nm2891286,nm9687793
tt8119844	0	2019	Action,Crime	133	5.9	nm5831893	nm5831893
tt8122018	0	2018	Drama	95	6.4	nm1296554	nm1296554
tt8123618	0	2019	Drama,Mystery,Thriller	108	6.4	nm9689249	nm9689249
tt8123728	0	2018	Drama,Thriller,War	102	3.8	nm4833816	nm4833816
tt8125842	0	2018	Drama	98	7.0	nm0637259	nm0637259
tt8126390	0	2018	Documentary	92	6.5	nm2782976	\N
tt8128188	0	2019	Drama,Sport	90	6.2	nm0001752	nm4144120
tt8128276	0	2021	Biography,Crime,Drama	120	6.0	nm2708306	nm7985829,nm2720555,nm2708306
tt8129682	0	2021	Horror,Thriller	85	3.6	nm0004741,nm2728447,nm3808418,nm3438269,nm3249706	nm3808418,nm2728447,nm6520270,nm3249706,nm0004741,nm3438269
tt8129794	0	2018	Comedy,Drama	111	6.3	nm1164552	nm1164552,nm5442742
tt8129806	0	2022	Drama	119	7.1	nm2385621	nm3279815
tt8130518	0	2022	Horror,Sci-Fi,Thriller	81	3.7	nm5133487	nm7389445
tt8130558	0	2019	Action,Crime,Thriller	124	5.1	nm2039261	nm9693617
tt8130904	0	2019	Mystery,Thriller	101	5.4	nm2572228	nm1079062
tt8130968	0	2019	Crime,Drama,Mystery	118	7.7	nm1223910	nm1079062,nm1223910,nm2632735
tt8132700	0	2018	Documentary	96	6.5	nm4159248	\N
tt8132778	0	2020	Drama,Fantasy	93	6.5	nm1272284	nm1272095,nm1272284
tt8134742	0	2019	Action,Horror	115	5.4	nm0957772	nm0957772
tt8135494	0	2018	Documentary	109	7.7	nm3191889	nm3191889,nm9695788
tt8135550	0	2019	Drama	96	6.4	nm4477064	nm4477064
